,ano,ocupacao,Estado,ativo_problematico_deflacionado
209,2019,PF - Autônomo,TOCANTINS,247166963.04921144
210,2019,PF - Empregado de empresa privada,TOCANTINS,86564002.8107092
211,2019,PF - Empregado de entidades sem fins lucrativos,TOCANTINS,260483.63607811616
212,2019,PF - Empresário,TOCANTINS,266427235.3526917
213,2019,PF - MEI,TOCANTINS,12324051.92466358
214,2019,PF - Outros,TOCANTINS,365635446.5002431
215,2019,PF - Servidor ou empregado público,TOCANTINS,208494578.91395417
0,2020,PF - Aposentado/pensionista,ACRE,35315717.78772451
1,2020,PF - Autônomo,ACRE,25173143.321401834
2,2020,PF - Empregado de empresa privada,ACRE,23043265.62132738
3,2020,PF - Empregado de entidades sem fins lucrativos,ACRE,314487.7030388422
4,2020,PF - Empresário,ACRE,37096486.67202461
5,2020,PF - MEI,ACRE,2705921.1823862786
6,2020,PF - Outros,ACRE,117873658.46453027
7,2020,PF - Servidor ou empregado público,ACRE,126766774.48442735
8,2020,PF - Aposentado/pensionista,ALAGOAS,150230525.0625537
9,2020,PF - Autônomo,ALAGOAS,143569386.35154423
10,2020,PF - Empregado de empresa privada,ALAGOAS,200655435.90667713
11,2020,PF - Empregado de entidades sem fins lucrativos,ALAGOAS,1534637.836645045
12,2020,PF - Empresário,ALAGOAS,209251253.4876855
13,2020,PF - MEI,ALAGOAS,30761280.781888448
14,2020,PF - Outros,ALAGOAS,869053568.7278425
15,2020,PF - Servidor ou empregado público,ALAGOAS,281856894.8004197
16,2020,PF - Aposentado/pensionista,AMAZONAS,164518174.13815454
17,2020,PF - Autônomo,AMAZONAS,124230290.89414163
18,2020,PF - Empregado de empresa privada,AMAZONAS,317042991.13933665
19,2020,PF - Empregado de entidades sem fins lucrativos,AMAZONAS,2417605.011749429
20,2020,PF - Empresário,AMAZONAS,210339003.9813889
21,2020,PF - MEI,AMAZONAS,24556371.46393412
22,2020,PF - Outros,AMAZONAS,494146616.9915052
23,2020,PF - Servidor ou empregado público,AMAZONAS,491962694.594468
24,2020,PF - Aposentado/pensionista,AMAPÁ,54766014.80204767
25,2020,PF - Autônomo,AMAPÁ,12836692.476978226
26,2020,PF - Empregado de empresa privada,AMAPÁ,26722760.95074886
27,2020,PF - Empregado de entidades sem fins lucrativos,AMAPÁ,221471.74050260798
28,2020,PF - Empresário,AMAPÁ,32551648.55036724
29,2020,PF - MEI,AMAPÁ,2128629.001713754
30,2020,PF - Outros,AMAPÁ,94891745.31261642
31,2020,PF - Servidor ou empregado público,AMAPÁ,223431522.49914843
32,2020,PF - Aposentado/pensionista,BAHIA,629220388.0648696
33,2020,PF - Autônomo,BAHIA,813179662.7665701
34,2020,PF - Empregado de empresa privada,BAHIA,1299201602.609272
35,2020,PF - Empregado de entidades sem fins lucrativos,BAHIA,6297484.856188375
36,2020,PF - Empresário,BAHIA,1488553949.7735188
37,2020,PF - MEI,BAHIA,147289464.4932917
38,2020,PF - Outros,BAHIA,3088105985.234482
39,2020,PF - Servidor ou empregado público,BAHIA,1050149289.0801702
40,2020,PF - Aposentado/pensionista,CEARÁ,278640823.6007972
41,2020,PF - Autônomo,CEARÁ,379959240.8784925
42,2020,PF - Empregado de empresa privada,CEARÁ,593119351.0217968
43,2020,PF - Empregado de entidades sem fins lucrativos,CEARÁ,3090618.248250458
44,2020,PF - Empresário,CEARÁ,623708436.1963105
45,2020,PF - MEI,CEARÁ,94325829.17983834
46,2020,PF - Outros,CEARÁ,1845370945.725773
47,2020,PF - Servidor ou empregado público,CEARÁ,600370005.2120029
48,2020,PF - Aposentado/pensionista,DISTRITO FEDERAL,467666135.1737031
49,2020,PF - Autônomo,DISTRITO FEDERAL,261591038.27265808
50,2020,PF - Empregado de empresa privada,DISTRITO FEDERAL,697151968.3830402
51,2020,PF - Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,6196778.352532644
52,2020,PF - Empresário,DISTRITO FEDERAL,581101734.7720196
53,2020,PF - MEI,DISTRITO FEDERAL,65277615.379719056
54,2020,PF - Outros,DISTRITO FEDERAL,1251127991.8126872
55,2020,PF - Servidor ou empregado público,DISTRITO FEDERAL,946461028.0823181
56,2020,PF - Aposentado/pensionista,ESPÍRITO SANTO,221555492.81841752
57,2020,PF - Autônomo,ESPÍRITO SANTO,384254858.7398004
58,2020,PF - Empregado de empresa privada,ESPÍRITO SANTO,525883411.6467466
59,2020,PF - Empregado de entidades sem fins lucrativos,ESPÍRITO SANTO,2856600.79765558
60,2020,PF - Empresário,ESPÍRITO SANTO,550641347.2054437
61,2020,PF - MEI,ESPÍRITO SANTO,69919277.47369786
62,2020,PF - Outros,ESPÍRITO SANTO,1175750720.185023
63,2020,PF - Servidor ou empregado público,ESPÍRITO SANTO,294323679.08839905
64,2020,PF - Aposentado/pensionista,GOIÁS,409471906.10816526
65,2020,PF - Autônomo,GOIÁS,1030601640.9423976
66,2020,PF - Empregado de empresa privada,GOIÁS,1495592816.8242188
67,2020,PF - Empregado de entidades sem fins lucrativos,GOIÁS,5214792.810765021
68,2020,PF - Empresário,GOIÁS,1836754666.1263585
69,2020,PF - MEI,GOIÁS,180150832.99817058
70,2020,PF - Outros,GOIÁS,2558756531.6431947
71,2020,PF - Servidor ou empregado público,GOIÁS,759038001.1970716
72,2020,PF - Aposentado/pensionista,MARANHÃO,202494035.05851278
73,2020,PF - Autônomo,MARANHÃO,412917060.553247
74,2020,PF - Empregado de empresa privada,MARANHÃO,371501897.8430472
75,2020,PF - Empregado de entidades sem fins lucrativos,MARANHÃO,1252227.0363611109
76,2020,PF - Empresário,MARANHÃO,612655288.178442
77,2020,PF - MEI,MARANHÃO,35233298.621541284
78,2020,PF - Outros,MARANHÃO,1206206792.3527687
79,2020,PF - Servidor ou empregado público,MARANHÃO,874768055.3574623
80,2020,PF - Aposentado/pensionista,MINAS GERAIS,1048625964.3667085
81,2020,PF - Autônomo,MINAS GERAIS,1571490410.6118963
82,2020,PF - Empregado de empresa privada,MINAS GERAIS,2665771955.1607003
83,2020,PF - Empregado de entidades sem fins lucrativos,MINAS GERAIS,13269995.006365942
84,2020,PF - Empresário,MINAS GERAIS,2838635124.175001
85,2020,PF - MEI,MINAS GERAIS,300807605.2270916
86,2020,PF - Outros,MINAS GERAIS,5757928762.268958
87,2020,PF - Servidor ou empregado público,MINAS GERAIS,1319567388.5673578
88,2020,PF - Aposentado/pensionista,MATO GROSSO DO SUL,207646049.12263906
89,2020,PF - Autônomo,MATO GROSSO DO SUL,327002629.2818857
90,2020,PF - Empregado de empresa privada,MATO GROSSO DO SUL,550353564.2824886
91,2020,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,1870838.0087539873
92,2020,PF - Empresário,MATO GROSSO DO SUL,584943061.8227257
93,2020,PF - MEI,MATO GROSSO DO SUL,69081070.95397054
94,2020,PF - Outros,MATO GROSSO DO SUL,987246360.3964727
95,2020,PF - Servidor ou empregado público,MATO GROSSO DO SUL,417305225.2344911
96,2020,PF - Aposentado/pensionista,MATO GROSSO,191362079.37077522
97,2020,PF - Autônomo,MATO GROSSO,954760981.5817264
98,2020,PF - Empregado de empresa privada,MATO GROSSO,683169602.5526501
99,2020,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO,1593590.7949251821
100,2020,PF - Empresário,MATO GROSSO,1520796683.1753333
101,2020,PF - MEI,MATO GROSSO,67267904.26427488
102,2020,PF - Outros,MATO GROSSO,1268447152.1216266
103,2020,PF - Servidor ou empregado público,MATO GROSSO,454320102.7788627
104,2020,PF - Aposentado/pensionista,PARÁ,298320429.63994306
105,2020,PF - Autônomo,PARÁ,305237778.45029217
106,2020,PF - Empregado de empresa privada,PARÁ,490138394.31962544
107,2020,PF - Empregado de entidades sem fins lucrativos,PARÁ,2503870.1299435366
108,2020,PF - Empresário,PARÁ,344191098.17855465
109,2020,PF - MEI,PARÁ,57126539.714442074
110,2020,PF - Outros,PARÁ,1216056997.9125304
111,2020,PF - Servidor ou empregado público,PARÁ,783603185.5156379
112,2020,PF - Aposentado/pensionista,PARAÍBA,184550740.275007
113,2020,PF - Autônomo,PARAÍBA,265303892.07104364
114,2020,PF - Empregado de empresa privada,PARAÍBA,270138955.1079665
115,2020,PF - Empregado de entidades sem fins lucrativos,PARAÍBA,1785747.2377342607
116,2020,PF - Empresário,PARAÍBA,255352197.3853353
117,2020,PF - MEI,PARAÍBA,73632511.19325985
118,2020,PF - Outros,PARAÍBA,1409745318.0240445
119,2020,PF - Servidor ou empregado público,PARAÍBA,442176961.4655809
120,2020,PF - Aposentado/pensionista,PERNAMBUCO,498857955.0667711
121,2020,PF - Autônomo,PERNAMBUCO,436135755.55963427
122,2020,PF - Empregado de empresa privada,PERNAMBUCO,850971905.1210498
123,2020,PF - Empregado de entidades sem fins lucrativos,PERNAMBUCO,3754045.1587437056
124,2020,PF - Empresário,PERNAMBUCO,650571487.0419393
125,2020,PF - MEI,PERNAMBUCO,111636489.63925447
126,2020,PF - Outros,PERNAMBUCO,2254307102.64241
127,2020,PF - Servidor ou empregado público,PERNAMBUCO,734847117.5676626
128,2020,PF - Aposentado/pensionista,PIAUÍ,99796994.44567584
129,2020,PF - Autônomo,PIAUÍ,115230938.84487431
130,2020,PF - Empregado de empresa privada,PIAUÍ,168234531.32549924
131,2020,PF - Empregado de entidades sem fins lucrativos,PIAUÍ,645760.9225992201
132,2020,PF - Empresário,PIAUÍ,160251901.94779077
133,2020,PF - MEI,PIAUÍ,22523193.748580877
134,2020,PF - Outros,PIAUÍ,673884643.1131755
135,2020,PF - Servidor ou empregado público,PIAUÍ,307436350.76900697
136,2020,PF - Aposentado/pensionista,PARANÁ,610807144.0135736
137,2020,PF - Autônomo,PARANÁ,1151891164.1574087
138,2020,PF - Empregado de empresa privada,PARANÁ,2410662812.9107914
139,2020,PF - Empregado de entidades sem fins lucrativos,PARANÁ,12112130.321789447
140,2020,PF - Empresário,PARANÁ,2063065127.8294373
141,2020,PF - MEI,PARANÁ,176771859.83391875
142,2020,PF - Outros,PARANÁ,4053557850.1539
143,2020,PF - Servidor ou empregado público,PARANÁ,923197927.5539452
144,2020,PF - Aposentado/pensionista,RIO DE JANEIRO,2714697434.5500884
145,2020,PF - Autônomo,RIO DE JANEIRO,1278929994.7069452
146,2020,PF - Empregado de empresa privada,RIO DE JANEIRO,3335203153.70129
147,2020,PF - Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,16437571.843337419
148,2020,PF - Empresário,RIO DE JANEIRO,1983584234.8612955
149,2020,PF - MEI,RIO DE JANEIRO,323300332.93821883
150,2020,PF - Outros,RIO DE JANEIRO,4948713645.488608
151,2020,PF - Servidor ou empregado público,RIO DE JANEIRO,2805031994.7104673
152,2020,PF - Aposentado/pensionista,RIO GRANDE DO NORTE,260552665.21709505
153,2020,PF - Autônomo,RIO GRANDE DO NORTE,178615456.32247016
154,2020,PF - Empregado de empresa privada,RIO GRANDE DO NORTE,315028974.3818107
155,2020,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,1321583.8551417133
156,2020,PF - Empresário,RIO GRANDE DO NORTE,274567354.55036944
157,2020,PF - MEI,RIO GRANDE DO NORTE,47438599.87515628
158,2020,PF - Outros,RIO GRANDE DO NORTE,1240634431.5951269
159,2020,PF - Servidor ou empregado público,RIO GRANDE DO NORTE,406718598.32279146
160,2020,PF - Aposentado/pensionista,RONDÔNIA,76974335.061066
161,2020,PF - Autônomo,RONDÔNIA,137776426.09696788
162,2020,PF - Empregado de empresa privada,RONDÔNIA,126018211.48641393
163,2020,PF - Empregado de entidades sem fins lucrativos,RONDÔNIA,968935.3874728067
164,2020,PF - Empresário,RONDÔNIA,150423009.31986493
165,2020,PF - MEI,RONDÔNIA,17887949.18415789
166,2020,PF - Outros,RONDÔNIA,385714637.07625747
167,2020,PF - Servidor ou empregado público,RONDÔNIA,258189745.98963216
168,2020,PF - Aposentado/pensionista,RORAIMA,29490554.075182486
169,2020,PF - Autônomo,RORAIMA,24283045.040053327
170,2020,PF - Empregado de empresa privada,RORAIMA,26342753.57075062
171,2020,PF - Empregado de entidades sem fins lucrativos,RORAIMA,704879.8020619143
172,2020,PF - Empresário,RORAIMA,31579099.208488643
173,2020,PF - MEI,RORAIMA,4530077.6588706365
174,2020,PF - Outros,RORAIMA,96158966.5495035
175,2020,PF - Servidor ou empregado público,RORAIMA,216968570.91529715
176,2020,PF - Aposentado/pensionista,RIO GRANDE DO SUL,1026950197.171709
177,2020,PF - Autônomo,RIO GRANDE DO SUL,1334959672.1958852
178,2020,PF - Empregado de empresa privada,RIO GRANDE DO SUL,2082269394.517017
179,2020,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,8084363.168949956
180,2020,PF - Empresário,RIO GRANDE DO SUL,2303552899.7926707
181,2020,PF - MEI,RIO GRANDE DO SUL,174034248.93470985
182,2020,PF - Outros,RIO GRANDE DO SUL,3778706496.182458
183,2020,PF - Servidor ou empregado público,RIO GRANDE DO SUL,1001858445.862761
184,2020,PF - Aposentado/pensionista,SANTA CATARINA,437039473.8466203
185,2020,PF - Autônomo,SANTA CATARINA,454628878.89921504
186,2020,PF - Empregado de empresa privada,SANTA CATARINA,1476933183.698663
187,2020,PF - Empregado de entidades sem fins lucrativos,SANTA CATARINA,9192377.99938689
188,2020,PF - Empresário,SANTA CATARINA,1066034319.9607093
189,2020,PF - MEI,SANTA CATARINA,96563135.80166331
190,2020,PF - Outros,SANTA CATARINA,2378281529.736076
191,2020,PF - Servidor ou empregado público,SANTA CATARINA,522667670.3181484
192,2020,PF - Aposentado/pensionista,SERGIPE,126985830.0912564
193,2020,PF - Autônomo,SERGIPE,154328228.74222043
194,2020,PF - Empregado de empresa privada,SERGIPE,179162360.58919418
195,2020,PF - Empregado de entidades sem fins lucrativos,SERGIPE,845445.4291072225
196,2020,PF - Empresário,SERGIPE,149322807.88645208
197,2020,PF - MEI,SERGIPE,30304963.007054877
198,2020,PF - Outros,SERGIPE,514353660.6113636
199,2020,PF - Servidor ou empregado público,SERGIPE,226971033.62536782
200,2020,PF - Aposentado/pensionista,SÃO PAULO,3285265351.636464
201,2020,PF - Autônomo,SÃO PAULO,3382460490.957504
202,2020,PF - Empregado de empresa privada,SÃO PAULO,12395111116.143606
203,2020,PF - Empregado de entidades sem fins lucrativos,SÃO PAULO,51806493.441661805
204,2020,PF - Empresário,SÃO PAULO,9147578130.683079
205,2020,PF - MEI,SÃO PAULO,973650050.2143029
206,2020,PF - Outros,SÃO PAULO,14302653853.720833
207,2020,PF - Servidor ou empregado público,SÃO PAULO,3182411986.5957136
208,2020,PF - Aposentado/pensionista,TOCANTINS,60247601.59744007
209,2020,PF - Autônomo,TOCANTINS,279392720.22125584
210,2020,PF - Empregado de empresa privada,TOCANTINS,98187662.23905537
211,2020,PF - Empregado de entidades sem fins lucrativos,TOCANTINS,573892.9685555942
212,2020,PF - Empresário,TOCANTINS,230709829.39230433
213,2020,PF - MEI,TOCANTINS,14577551.019534703
214,2020,PF - Outros,TOCANTINS,330645437.4969249
215,2020,PF - Servidor ou empregado público,TOCANTINS,224508245.50721282
0,2021,PF - Aposentado/pensionista,ACRE,38972241.36965557
1,2021,PF - Autônomo,ACRE,23745053.68858831
2,2021,PF - Empregado de empresa privada,ACRE,28539235.07151743
3,2021,PF - Empregado de entidades sem fins lucrativos,ACRE,617596.0099267344
4,2021,PF - Empresário,ACRE,41425898.67138827
5,2021,PF - MEI,ACRE,3260801.3996431134
6,2021,PF - Outros,ACRE,148774016.17703876
7,2021,PF - Servidor ou empregado público,ACRE,141697772.97078627
8,2021,PF - Aposentado/pensionista,ALAGOAS,152933529.64928356
9,2021,PF - Autônomo,ALAGOAS,147115069.545189
10,2021,PF - Empregado de empresa privada,ALAGOAS,231878972.0141089
11,2021,PF - Empregado de entidades sem fins lucrativos,ALAGOAS,1286622.3340666187
12,2021,PF - Empresário,ALAGOAS,213525474.33238113
13,2021,PF - MEI,ALAGOAS,35636949.694198795
14,2021,PF - Outros,ALAGOAS,1130592618.8519497
15,2021,PF - Servidor ou empregado público,ALAGOAS,299852284.6189263
16,2021,PF - Aposentado/pensionista,AMAZONAS,186555285.23845497
17,2021,PF - Autônomo,AMAZONAS,122872333.32821856
18,2021,PF - Empregado de empresa privada,AMAZONAS,394321297.61993235
19,2021,PF - Empregado de entidades sem fins lucrativos,AMAZONAS,3005978.623690471
20,2021,PF - Empresário,AMAZONAS,222241916.4733264
21,2021,PF - MEI,AMAZONAS,30216733.859508667
22,2021,PF - Outros,AMAZONAS,690811338.8640586
23,2021,PF - Servidor ou empregado público,AMAZONAS,610927658.4096014
24,2021,PF - Aposentado/pensionista,AMAPÁ,47404472.672258385
25,2021,PF - Autônomo,AMAPÁ,14943963.559338342
26,2021,PF - Empregado de empresa privada,AMAPÁ,33000993.852285203
27,2021,PF - Empregado de entidades sem fins lucrativos,AMAPÁ,157709.1788900638
28,2021,PF - Empresário,AMAPÁ,36322561.38929831
29,2021,PF - MEI,AMAPÁ,2619519.743437441
30,2021,PF - Outros,AMAPÁ,131886507.76789115
31,2021,PF - Servidor ou empregado público,AMAPÁ,224077824.97651985
32,2021,PF - Aposentado/pensionista,BAHIA,655908454.3335406
33,2021,PF - Autônomo,BAHIA,795905037.3280784
34,2021,PF - Empregado de empresa privada,BAHIA,1474325006.00413
35,2021,PF - Empregado de entidades sem fins lucrativos,BAHIA,6266701.12000151
36,2021,PF - Empresário,BAHIA,1385598634.514708
37,2021,PF - MEI,BAHIA,160864178.2563662
38,2021,PF - Outros,BAHIA,3952148694.262804
39,2021,PF - Servidor ou empregado público,BAHIA,1224545582.952772
40,2021,PF - Aposentado/pensionista,CEARÁ,293718201.93049884
41,2021,PF - Autônomo,CEARÁ,420570582.5141969
42,2021,PF - Empregado de empresa privada,CEARÁ,690591298.0321076
43,2021,PF - Empregado de entidades sem fins lucrativos,CEARÁ,3713572.9244911056
44,2021,PF - Empresário,CEARÁ,606750924.5558268
45,2021,PF - MEI,CEARÁ,104757299.72537671
46,2021,PF - Outros,CEARÁ,2432717686.5900354
47,2021,PF - Servidor ou empregado público,CEARÁ,743617200.1185206
48,2021,PF - Aposentado/pensionista,DISTRITO FEDERAL,454120293.21378
49,2021,PF - Autônomo,DISTRITO FEDERAL,308707754.07005966
50,2021,PF - Empregado de empresa privada,DISTRITO FEDERAL,845461431.2151836
51,2021,PF - Empregado de entidades sem fins lucrativos,DISTRITO FEDERAL,7383050.331236074
52,2021,PF - Empresário,DISTRITO FEDERAL,604561934.5741999
53,2021,PF - MEI,DISTRITO FEDERAL,69855428.04958344
54,2021,PF - Outros,DISTRITO FEDERAL,1676762605.244684
55,2021,PF - Servidor ou empregado público,DISTRITO FEDERAL,979690321.4432372
56,2021,PF - Aposentado/pensionista,ESPÍRITO SANTO,225508680.63398352
57,2021,PF - Autônomo,ESPÍRITO SANTO,344304511.48735255
58,2021,PF - Empregado de empresa privada,ESPÍRITO SANTO,558420153.7763363
59,2021,PF - Empregado de entidades sem fins lucrativos,ESPÍRITO SANTO,2417107.443408739
60,2021,PF - Empresário,ESPÍRITO SANTO,465900791.5112327
61,2021,PF - MEI,ESPÍRITO SANTO,74580320.82713923
62,2021,PF - Outros,ESPÍRITO SANTO,1225954501.7025688
63,2021,PF - Servidor ou empregado público,ESPÍRITO SANTO,295723022.13931525
64,2021,PF - Aposentado/pensionista,GOIÁS,420458983.2340473
65,2021,PF - Autônomo,GOIÁS,1049333427.4372529
66,2021,PF - Empregado de empresa privada,GOIÁS,1829469848.147832
67,2021,PF - Empregado de entidades sem fins lucrativos,GOIÁS,5763952.210646172
68,2021,PF - Empresário,GOIÁS,1657697485.4083061
69,2021,PF - MEI,GOIÁS,190130939.48124853
70,2021,PF - Outros,GOIÁS,3063378657.1972256
71,2021,PF - Servidor ou empregado público,GOIÁS,829682403.3629777
72,2021,PF - Aposentado/pensionista,MARANHÃO,199897325.79148304
73,2021,PF - Autônomo,MARANHÃO,371989887.9976003
74,2021,PF - Empregado de empresa privada,MARANHÃO,436401209.23359495
75,2021,PF - Empregado de entidades sem fins lucrativos,MARANHÃO,1425380.6487427773
76,2021,PF - Empresário,MARANHÃO,413710471.2522916
77,2021,PF - MEI,MARANHÃO,39668843.98339287
78,2021,PF - Outros,MARANHÃO,1522413015.9601586
79,2021,PF - Servidor ou empregado público,MARANHÃO,895964202.3436481
80,2021,PF - Aposentado/pensionista,MINAS GERAIS,1108699000.321756
81,2021,PF - Autônomo,MINAS GERAIS,1483193679.6490405
82,2021,PF - Empregado de empresa privada,MINAS GERAIS,2999083653.583796
83,2021,PF - Empregado de entidades sem fins lucrativos,MINAS GERAIS,13009517.648047509
84,2021,PF - Empresário,MINAS GERAIS,2512245343.6255755
85,2021,PF - MEI,MINAS GERAIS,309845726.1706979
86,2021,PF - Outros,MINAS GERAIS,6761159911.652492
87,2021,PF - Servidor ou empregado público,MINAS GERAIS,1499143204.6899817
88,2021,PF - Aposentado/pensionista,MATO GROSSO DO SUL,248510578.31212655
89,2021,PF - Autônomo,MATO GROSSO DO SUL,337659829.93363196
90,2021,PF - Empregado de empresa privada,MATO GROSSO DO SUL,663069722.5339698
91,2021,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO DO SUL,2743045.593468031
92,2021,PF - Empresário,MATO GROSSO DO SUL,541924737.5518248
93,2021,PF - MEI,MATO GROSSO DO SUL,83406157.62370332
94,2021,PF - Outros,MATO GROSSO DO SUL,1174968181.463911
95,2021,PF - Servidor ou empregado público,MATO GROSSO DO SUL,546364295.4125371
96,2021,PF - Aposentado/pensionista,MATO GROSSO,203482896.32143283
97,2021,PF - Autônomo,MATO GROSSO,902102873.568788
98,2021,PF - Empregado de empresa privada,MATO GROSSO,804386053.6865278
99,2021,PF - Empregado de entidades sem fins lucrativos,MATO GROSSO,3319690.366549718
100,2021,PF - Empresário,MATO GROSSO,1138877937.2381384
101,2021,PF - MEI,MATO GROSSO,78928862.17491671
102,2021,PF - Outros,MATO GROSSO,1332774471.7854743
103,2021,PF - Servidor ou empregado público,MATO GROSSO,523373991.16851574
104,2021,PF - Aposentado/pensionista,PARÁ,306969071.13284487
105,2021,PF - Autônomo,PARÁ,324510938.3572616
106,2021,PF - Empregado de empresa privada,PARÁ,572436880.0959986
107,2021,PF - Empregado de entidades sem fins lucrativos,PARÁ,2531360.2483209334
108,2021,PF - Empresário,PARÁ,373210937.28501606
109,2021,PF - MEI,PARÁ,70377676.33927791
110,2021,PF - Outros,PARÁ,1608090110.328433
111,2021,PF - Servidor ou empregado público,PARÁ,861094643.800295
112,2021,PF - Aposentado/pensionista,PARAÍBA,200531811.9578832
113,2021,PF - Autônomo,PARAÍBA,292749965.2178107
114,2021,PF - Empregado de empresa privada,PARAÍBA,317297121.5738808
115,2021,PF - Empregado de entidades sem fins lucrativos,PARAÍBA,2188171.8878492387
116,2021,PF - Empresário,PARAÍBA,251106241.62088636
117,2021,PF - MEI,PARAÍBA,81941815.4014215
118,2021,PF - Outros,PARAÍBA,1808136347.9207428
119,2021,PF - Servidor ou empregado público,PARAÍBA,515057355.02875215
120,2021,PF - Aposentado/pensionista,PERNAMBUCO,552031460.3508353
121,2021,PF - Autônomo,PERNAMBUCO,490426659.9415797
122,2021,PF - Empregado de empresa privada,PERNAMBUCO,976505832.2330887
123,2021,PF - Empregado de entidades sem fins lucrativos,PERNAMBUCO,5263521.3268035045
124,2021,PF - Empresário,PERNAMBUCO,680356270.3583187
125,2021,PF - MEI,PERNAMBUCO,124515026.93315683
126,2021,PF - Outros,PERNAMBUCO,3032233744.788391
127,2021,PF - Servidor ou empregado público,PERNAMBUCO,892590696.5282083
128,2021,PF - Aposentado/pensionista,PIAUÍ,101068772.32752256
129,2021,PF - Autônomo,PIAUÍ,124826637.69579138
130,2021,PF - Empregado de empresa privada,PIAUÍ,182870008.79293892
131,2021,PF - Empregado de entidades sem fins lucrativos,PIAUÍ,710682.0791385625
132,2021,PF - Empresário,PIAUÍ,173755571.11960948
133,2021,PF - MEI,PIAUÍ,27479291.555256236
134,2021,PF - Outros,PIAUÍ,894692024.8496864
135,2021,PF - Servidor ou empregado público,PIAUÍ,339987942.0910733
136,2021,PF - Aposentado/pensionista,PARANÁ,661047899.9552649
137,2021,PF - Autônomo,PARANÁ,1051375787.2015665
138,2021,PF - Empregado de empresa privada,PARANÁ,2789229836.634859
139,2021,PF - Empregado de entidades sem fins lucrativos,PARANÁ,12246441.020350842
140,2021,PF - Empresário,PARANÁ,1916441171.6925685
141,2021,PF - MEI,PARANÁ,189870049.83426338
142,2021,PF - Outros,PARANÁ,4802962889.418999
143,2021,PF - Servidor ou empregado público,PARANÁ,1047582549.8544272
144,2021,PF - Aposentado/pensionista,RIO DE JANEIRO,2648233683.1651926
145,2021,PF - Autônomo,RIO DE JANEIRO,1361180164.1492012
146,2021,PF - Empregado de empresa privada,RIO DE JANEIRO,3868078305.092433
147,2021,PF - Empregado de entidades sem fins lucrativos,RIO DE JANEIRO,17909757.22945126
148,2021,PF - Empresário,RIO DE JANEIRO,1970782598.8564925
149,2021,PF - MEI,RIO DE JANEIRO,352470536.2086982
150,2021,PF - Outros,RIO DE JANEIRO,6664393841.993296
151,2021,PF - Servidor ou empregado público,RIO DE JANEIRO,3044782059.665014
152,2021,PF - Aposentado/pensionista,RIO GRANDE DO NORTE,238217159.11054307
153,2021,PF - Autônomo,RIO GRANDE DO NORTE,194342667.45761773
154,2021,PF - Empregado de empresa privada,RIO GRANDE DO NORTE,369676692.5517625
155,2021,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO NORTE,1346498.4949420295
156,2021,PF - Empresário,RIO GRANDE DO NORTE,277551318.293542
157,2021,PF - MEI,RIO GRANDE DO NORTE,49447801.64239737
158,2021,PF - Outros,RIO GRANDE DO NORTE,1540867507.9509492
159,2021,PF - Servidor ou empregado público,RIO GRANDE DO NORTE,415345267.68969214
160,2021,PF - Aposentado/pensionista,RONDÔNIA,81431774.08707504
161,2021,PF - Autônomo,RONDÔNIA,129582978.13741039
162,2021,PF - Empregado de empresa privada,RONDÔNIA,147407530.94532004
163,2021,PF - Empregado de entidades sem fins lucrativos,RONDÔNIA,767803.6090781373
164,2021,PF - Empresário,RONDÔNIA,134894933.51258582
165,2021,PF - MEI,RONDÔNIA,18966001.405426186
166,2021,PF - Outros,RONDÔNIA,451446847.740744
167,2021,PF - Servidor ou empregado público,RONDÔNIA,277230551.55425656
168,2021,PF - Aposentado/pensionista,RORAIMA,29618876.303407982
169,2021,PF - Autônomo,RORAIMA,18947757.795426562
170,2021,PF - Empregado de empresa privada,RORAIMA,29675136.183812827
171,2021,PF - Empregado de entidades sem fins lucrativos,RORAIMA,429089.10362778045
172,2021,PF - Empresário,RORAIMA,27439544.55766796
173,2021,PF - MEI,RORAIMA,4450577.641879225
174,2021,PF - Outros,RORAIMA,127325010.64632764
175,2021,PF - Servidor ou empregado público,RORAIMA,176552200.92409265
176,2021,PF - Aposentado/pensionista,RIO GRANDE DO SUL,1128817135.4448981
177,2021,PF - Autônomo,RIO GRANDE DO SUL,1165225589.1246715
178,2021,PF - Empregado de empresa privada,RIO GRANDE DO SUL,2334689103.8667397
179,2021,PF - Empregado de entidades sem fins lucrativos,RIO GRANDE DO SUL,10195537.120762112
180,2021,PF - Empresário,RIO GRANDE DO SUL,1909780178.3623106
181,2021,PF - MEI,RIO GRANDE DO SUL,175241383.51253936
182,2021,PF - Outros,RIO GRANDE DO SUL,4099246514.87829
183,2021,PF - Servidor ou empregado público,RIO GRANDE DO SUL,1102429930.693012
184,2021,PF - Aposentado/pensionista,SANTA CATARINA,463558898.1073583
185,2021,PF - Autônomo,SANTA CATARINA,423601569.2212432
186,2021,PF - Empregado de empresa privada,SANTA CATARINA,1700507965.9658487
